,0
14770,209636
14771,151715
14772,139956
14773,146741
14774,127198
14775,155006
14776,158420
14777,186578
14778,191142
14779,207712
14780,215793
14781,241907
14782,242591
14783,106493
14784,113071
14785,203866
14786,180171
14787,241667
14788,241678
14789,217398
14790,130
14791,33018
14792,101797
14793,181435
14794,192752
14795,247586
14796,26520
14797,35164
14798,57157
14799,60441
14800,87369
14801,90920
14802,104504
14803,104832
14804,107808
14805,127148
14806,168422
14807,202212
14808,208775
14809,230609
14810,20974
14811,22940
14812,25719
14813,28157
14814,28351
14815,29456
14816,29459
14817,30090
14818,32757
14819,34911
14820,35050
14821,35954
14822,36454
14823,36787
14824,38924
14825,39108
14826,43956
14827,45602
14828,46700
14829,50935
14830,50953
14831,53498
14832,53743
14833,53758
14834,56539
14835,59440
14836,61916
14837,66228
14838,71498
14839,72158
14840,74949
14841,76819
14842,78013
14843,78036
14844,79276
14845,84052
14846,86391
14847,86447
14848,87263
14849,90372
14850,91307
14851,92434
14852,92529
14853,93516
14854,94524
14855,94590
14856,95546
14857,99751
14858,110087
14859,110132
14860,112450
14861,112520
14862,113366
14863,113499
14864,114070
14865,114912
14866,118356
14867,119476
14868,119732
14869,119966
14870,120090
14871,122958
14872,124167
14873,126100
14874,127789
14875,130876
14876,130885
14877,133960
14878,134058
14879,137509
14880,139766
14881,141424
14882,141435
14883,143765
14884,151497
14885,152296
14886,156435
14887,159523
14888,161703
14889,164415
14890,164578
14891,165068
14892,165082
14893,165554
14894,167167
14895,167964
14896,168420
14897,168594
14898,168827
14899,169850
14900,170080
14901,171733
14902,172869
14903,173386
14904,173703
14905,175874
14906,176117
14907,176190
14908,176528
14909,178240
14910,178311
14911,184713
14912,186980
14913,187709
14914,188187
14915,189539
14916,192940
14917,193454
14918,193900
14919,199174
14920,199604
14921,201088
14922,212059
14923,214401
14924,221464
14925,222010
14926,226319
14927,227223
14928,227278
14929,227774
14930,228286
14931,228555
14932,228576
14933,229594
14934,230249
14935,230473
14936,232360
14937,233866
14938,233988
14939,234246
14940,234765
14941,236079
14942,237007
14943,237864
14944,238300
14945,238748
14946,238993
14947,239551
14948,240949
14949,241091
14950,242019
14951,243706
14952,243752
14953,244154
14954,245146
14955,245903
14956,246562
14957,246635
14958,247227
14959,248147
14960,248464
14961,248701
14962,248881
14963,26230
14964,28789
14965,31590
14966,44437
14967,47472
14968,50690
14969,51476
14970,51519
14971,53380
14972,56554
14973,56684
14974,59034
14975,59129
14976,62203
14977,62571
14978,63851
14979,64700
14980,71794
14981,78592
14982,79216
14983,79333
14984,79954
14985,80484
14986,83325
14987,86947
14988,87996
14989,98042
14990,111814
14991,117377
14992,117502
14993,122757
14994,123808
14995,128501
14996,130524
14997,135209
14998,139845
14999,149495
15000,150162
15001,157767
15002,162899
15003,168747
15004,175370
15005,181642
15006,181997
15007,186295
15008,191061
15009,191062
15010,197224
15011,204472
15012,204787
15013,212683
15014,222997
15015,223129
15016,198
15017,707
15018,25690
15019,26909
15020,27922
15021,32533
15022,41463
15023,45064
15024,67912
15025,73694
15026,77079
15027,79767
15028,82790
15029,85929
15030,90374
15031,98978
15032,146103
15033,154905
15034,184530
15035,211600
15036,214563
15037,249875
15038,209225
15039,209399
15040,209463
15041,209488
15042,209795
15043,219318
15044,243778
15045,25992
15046,26261
15047,38697
15048,67923
15049,69086
15050,76275
15051,76400
15052,86558
15053,103663
15054,103743
15055,107708
15056,151930
15057,153926
15058,161891
15059,174133
15060,222112
15061,226282
15062,43269
15063,61388
15064,173171
15065,187540
15066,29488
15067,76172
15068,85866
15069,159741
15070,168676
15071,171760
15072,178964
15073,81690
15074,144510
15075,168482
15076,122030
15077,164487
15078,20296
15079,22558
15080,111665
15081,156949
15082,172726
15083,28746
15084,176042
15085,193320
15086,231851
15087,241486
15088,151266
15089,45739
15090,79487
15091,115968
15092,145299
15093,172645
15094,194537
15095,203410
15096,40150
15097,45439
15098,83824
15099,83930
15100,96337
15101,105699
15102,159356
15103,193356
15104,205362
15105,47961
15106,189579
15107,191437
15108,191958
15109,202707
15110,217637
15111,244214
15112,244489
15113,53801
15114,160686
15115,181916
15116,39417
15117,27740
15118,27746
15119,171390
15120,230143
15121,240111
15122,21141
15123,22748
15124,35022
15125,64754
15126,80552
15127,110946
15128,130530
15129,163885
15130,164081
15131,189385
15132,214478
15133,241456
15134,177948
15135,23669
15136,146161
15137,110026
15138,223020
15139,84421
15140,144921
15141,39696
15142,86887
15143,144998
15144,85414
15145,90594
15146,101015
15147,123444
15148,163250
15149,167828
15150,173552
15151,184463
15152,186908
15153,216104
15154,217570
15155,232992
15156,241389
15157,243875
15158,208970
15159,39988
15160,93771
15161,166527
15162,166898
15163,170524
15164,171269
15165,171351
15166,171905
15167,174851
15168,177741
15169,178112
15170,210985
15171,76633
15172,58793
15173,127167
15174,196916
15175,243996
15176,42804
15177,108741
15178,74956
15179,94533
15180,83996
15181,187247
15182,236797
15183,21597
15184,37260
15185,76884
15186,168230
15187,173014
15188,178514
15189,193160
15190,193366
15191,193373
15192,193435
15193,222313
15194,248860
15195,29564
15196,40209
15197,40451
15198,41325
15199,84009
15200,116757
15201,116883
15202,166683
15203,171640
15204,173519
15205,253209
15206,22629
15207,25742
15208,26790
15209,30672
15210,33454
15211,41939
15212,42399
15213,45411
15214,50923
15215,52310
15216,56908
15217,61082
15218,63872
15219,63885
15220,67419
15221,74527
15222,75809
15223,76708
15224,78251
15225,80445
15226,83877
15227,83957
15228,85729
15229,94600
15230,95070
15231,96687
15232,98395
15233,98876
15234,110105
15235,114103
15236,116793
15237,119606
15238,120637
15239,122098
15240,137478
15241,137689
15242,139444
15243,149549
15244,158317
15245,159871
15246,164595
15247,165151
15248,165166
15249,165631
15250,166303
15251,166329
15252,166867
15253,167953
15254,168318
15255,169007
15256,176083
15257,178049
15258,178752
15259,181582
15260,182927
15261,191856
15262,192182
15263,193264
15264,193352
15265,198690
15266,206583
15267,206648
15268,208056
15269,208557
15270,208992
15271,212276
15272,212282
15273,213013
15274,213184
15275,221841
15276,223008
15277,223597
15278,223718
15279,225377
15280,226166
15281,226974
15282,227663
15283,227832
15284,227859
15285,227911
15286,227981
15287,228177
15288,228297
15289,228349
15290,228388
15291,228838
15292,230013
15293,230463
15294,230480
15295,230602
15296,231160
15297,232563
15298,232649
15299,234708
15300,237017
15301,237165
15302,237193
15303,237677
15304,237963
15305,238604
15306,238821
15307,241071
15308,244917
15309,245465
15310,245807
15311,246252
15312,246396
15313,247810
15314,248084
15315,251541
15316,252388
15317,252731
15318,252762
15319,252775
15320,253006
15321,253025
15322,253273
15323,253366
15324,253582
15325,253695
15326,254282
15327,255110
15328,255148
15329,255257
15330,255391
15331,255687
15332,257017
15333,257028
15334,257117
15335,257131
15336,257509
15337,30838
15338,32356
15339,37559
15340,41092
15341,43672
15342,45277
15343,68558
15344,77005
15345,83656
15346,85956
15347,87987
15348,92462
15349,113638
15350,126336
15351,128064
15352,129216
15353,132406
15354,135985
15355,144988
15356,146900
15357,147577
15358,163992
15359,165872
15360,173988
15361,185683
15362,185751
15363,197533
15364,205076
15365,209095
15366,233839
15367,243819
15368,246950
15369,248785
15370,256362
15371,28173
15372,106108
15373,139848
15374,246858
15375,28121
15376,30051
15377,110697
15378,157601
15379,200977
15380,78657
15381,95042
15382,214380
15383,20632
15384,27788
15385,29269
15386,29924
15387,30927
15388,34167
15389,43165
15390,45940
15391,56976
15392,71421
15393,77112
15394,84419
15395,88652
15396,88770
15397,93822
15398,94568
15399,97452
15400,106717
15401,107596
15402,109106
15403,111157
15404,111174
15405,112584
15406,125467
15407,126267
15408,127454
15409,153887
15410,156634
15411,164350
15412,180447
15413,182603
15414,184429
15415,185456
15416,190443
15417,200710
15418,201500
15419,208489
15420,217508
15421,225746
15422,247114
15423,257390
15424,127369
15425,24185
15426,48337
15427,53505
15428,79209
15429,81078
15430,158688
15431,176971
15432,190459
15433,205684
15434,225389
15435,257551
15436,39483
15437,80770
15438,84423
15439,152252
15440,157224
15441,167439
15442,252323
15443,20277
15444,46680
15445,86806
15446,122007
15447,135988
15448,139950
15449,175033
15450,184790
15451,217448
15452,45232
15453,146450
15454,151240
15455,171423
15456,173057
15457,192893
15458,208427
15459,20887
15460,185034
15461,127768
15462,190924
15463,192852
15464,235713
15465,32553
15466,44391
15467,63014
15468,77952
15469,177005
15470,237735
15471,244943
15472,253575
15473,253985
15474,255921
15475,256277
15476,256301
15477,22569
15478,160066
15479,39459
15480,111832
15481,164244
15482,33676
15483,175073
15484,179932
15485,32831
15486,96632
15487,153911
15488,181555
15489,168313
15490,172320
15491,174184
15492,177375
15493,178623
15494,46154
15495,56790
15496,74290
15497,194471
15498,69422
15499,79206
15500,111941
15501,123629
15502,159690
15503,163560
15504,173930
15505,199966
15506,200036
15507,201736
15508,210644
15509,251645
15510,255784
15511,148189
15512,171795
15513,251595
15514,117521
15515,160190
15516,89066
15517,124166
15518,45296
15519,79639
15520,136265
15521,169034
15522,180795
15523,204340
15524,208945
15525,209252
15526,437
15527,23570
15528,32240
15529,34976
15530,37345
15531,37889
15532,39968
15533,43783
15534,44485
15535,44500
15536,46962
15537,54860
15538,57617
15539,58035
15540,61909
15541,64979
15542,71530
15543,72558
15544,75709
15545,76728
15546,79969
15547,83197
15548,83967
15549,85293
15550,87064
15551,87467
15552,89021
15553,94348
15554,94945
15555,95344
15556,96289
15557,107242
15558,110445
15559,111437
15560,113907
15561,118137
15562,118144
15563,120212
15564,120500
15565,120646
15566,127704
15567,127821
15568,127844
15569,128336
15570,128394
15571,128822
15572,129203
15573,129387
15574,131113
15575,134611
15576,135156
15577,135281
15578,139177
15579,139324
15580,139357
15581,139504
15582,139760
15583,144800
15584,147094
15585,147781
15586,148693
15587,148996
15588,149716
15589,150473
15590,152195
15591,156376
15592,158445
15593,163158
15594,164298
15595,168253
15596,168822
15597,171943
15598,172828
15599,176636
15600,176895
15601,181311
15602,181321
15603,182704
15604,184099
15605,184215
15606,184355
15607,184374
15608,184497
15609,187570
15610,188114
15611,188595
15612,189255
15613,191106
15614,192327
15615,192379
15616,192436
15617,192886
15618,193890
15619,194002
15620,195079
15621,199403
15622,199492
15623,200609
15624,200628
15625,201204
15626,201954
15627,202239
15628,203922
15629,204803
15630,205978
15631,205983
15632,208566
15633,208993
15634,208994
15635,209975
15636,211790
15637,211897
15638,211910
15639,212035
15640,213022
15641,213435
15642,214006
15643,214039
15644,214311
15645,214357
15646,214440
15647,214700
15648,214904
15649,215522
15650,215852
15651,215855
15652,217810
15653,217842
15654,217990
15655,218437
15656,218986
15657,220090
15658,221267
15659,221327
15660,221398
15661,221507
15662,222847
15663,223077
15664,223088
15665,223868
15666,224049
15667,226440
15668,228164
15669,228326
15670,228590
15671,228883
15672,229535
15673,229773
15674,230685
15675,231351
15676,232171
15677,234703
15678,234994
15679,235938
15680,236143
15681,236766
15682,236819
15683,237839
15684,238742
15685,238868
15686,239367
15687,239609
15688,239941
15689,240214
15690,241093
15691,241098
15692,242573
15693,242624
15694,242650
15695,30376
15696,37177
15697,38522
15698,42332
15699,43699
15700,68833
15701,87438
15702,100292
15703,107147
15704,108196
15705,111102
15706,112059
15707,119023
15708,120896
15709,123596
15710,126318
15711,135486
15712,143764
15713,149490
15714,150464
15715,156741
15716,164959
15717,170237
15718,177934
15719,180295
15720,181911
15721,184242
15722,189518
15723,191430
15724,192399
15725,196188
15726,196189
15727,197040
15728,197694
15729,197834
15730,198950
15731,200650
15732,200687
15733,204279
15734,204505
15735,204550
15736,204798
15737,205157
15738,205268
15739,206667
15740,208502
15741,210031
15742,213951
15743,217483
15744,217825
15745,220441
15746,220464
15747,220468
15748,235586
15749,235846
15750,236130
15751,239825
15752,240117
15753,242263
15754,24643
15755,26235
15756,55925
15757,56991
15758,77160
15759,98169
15760,119900
15761,170962
15762,181517
15763,189008
15764,195438
15765,203729
15766,209390
15767,209473
15768,209562
15769,209575
15770,209587
15771,210720
15772,210787
15773,215213
15774,216611
15775,23978
15776,24675
15777,105091
15778,124014
15779,128611
15780,138963
15781,142995
15782,159191
15783,174472
15784,216663
15785,241945
15786,27272
15787,75715
15788,79446
15789,134887
15790,139571
15791,153874
15792,165386
15793,188352
15794,225564
15795,242612
15796,24773
15797,29427
15798,32758
15799,37166
15800,38219
15801,40311
15802,41560
15803,44529
15804,46130
15805,56213
15806,60653
15807,70316
15808,76436
15809,76503
15810,78639
15811,80137
15812,80446
15813,87383
15814,88666
15815,92265
15816,93793
15817,93833
15818,100631
15819,107135
15820,107196
15821,118161
15822,128688
15823,128747
15824,133718
15825,134299
15826,144662
15827,152221
15828,164338
15829,164931
15830,166624
15831,168894
15832,176612
15833,178300
15834,184184
15835,186014
15836,190002
15837,192235
15838,198611
15839,200555
15840,204043
15841,205181
15842,207133
15843,208500
15844,213449
15845,222560
15846,222668
15847,224015
15848,236263
15849,37466
15850,45092
15851,54196
15852,73492
15853,74746
15854,79534
15855,84379
15856,93154
15857,116463
15858,124369
15859,129397
15860,133872
15861,159563
15862,164952
15863,168122
15864,179661
15865,183594
15866,187569
15867,189903
15868,194023
15869,194047
15870,198259
15871,200228
15872,208054
15873,212659
15874,212839
15875,213497
15876,217897
15877,223281
15878,234626
15879,242332
15880,60298
15881,60786
15882,149420
15883,38029
15884,42948
15885,73796
15886,84782
15887,84963
15888,93948
15889,93997
15890,117866
15891,123345
15892,128549
15893,130837
15894,143723
15895,150172
15896,150184
15897,156286
15898,158303
15899,172494
15900,185586
15901,185990
15902,189063
15903,196193
15904,202956
15905,209049
15906,210096
15907,212379
15908,221617
15909,225818
15910,43606
15911,80357
15912,218053
15913,37236
15914,116505
15915,181963
15916,202608
15917,23807
15918,107669
15919,112521
15920,166785
15921,200757
15922,211902
15923,212799
15924,216928
15925,228830
15926,38124
15927,76441
15928,81193
15929,106864
15930,131209
15931,157510
15932,161997
15933,170367
15934,190454
15935,195722
15936,200645
15937,204366
15938,205178
15939,205185
15940,205523
15941,210407
15942,215233
15943,220191
15944,224173
15945,228990
15946,236816
15947,239028
15948,96446
15949,111177
15950,111568
15951,126409
15952,141579
15953,25085
15954,116661
15955,178570
15956,135950
15957,212636
15958,233722
15959,240125
15960,170698
15961,184742
15962,204750
15963,206999
15964,214605
15965,217053
15966,111750
15967,151846
15968,169102
15969,195180
15970,45249
15971,165306
15972,71318
15973,85876
15974,115097
15975,179189
